supplier_id,supplier_name,contact_name,contact_email,phone,country,is_active,created_at,region
834,Burns and Sons,Brent Garcia,dbrown@cooper.com,001-913-449-0961x9797,United States,True,2021-06-04 04:12:12,North America
835,Edwards Group,Daniel Campbell,ruiznicole@nguyen.biz,252-684-1356x948,Canada,True,2021-07-15 22:39:25,North America
836,"Brown, Howard and Smith",Alexander Davis,morganlawrence@gonzalez.org,607-235-6748x09573,United Kingdom,True,2023-05-05 04:24:28,Europe
837,Lee Group,Mary Houston,angela40@barton.com,398-702-6029x44203,Italy,True,2023-12-26 19:03:50,Europe
838,"Wagner, Simpson and Cohen",Margaret Erickson,rebecca73@morris.info,392.958.4907x34203,United Kingdom,True,2019-02-15 14:41:48,Europe
839,Mckinney-Wallace,Scott Anderson,mason44@adkins.biz,+1-877-648-6759x51418,Australia,False,2023-12-22 17:18:42,Asia Pacific
840,Miller Inc,Stephanie Knight,ffoster@decker.net,+1-382-830-8829x58684,Germany,True,2021-10-17 14:17:27,Europe
841,Carter LLC,Stephanie Dominguez,allen60@marks.com,(633)426-0586,United States,True,2021-08-18 01:36:27,North America
842,Medina and Sons,John Mayer,cynthia19@mccann.net,467.548.3173x066,France,True,2023-01-20 12:29:07,Europe
843,Cunningham-Barton,Tammy Hill,laurenmathis@berry.org,+1-715-618-1788x24265,United States,True,2023-07-11 03:18:22,North America
844,Dunn-Wilson,Steven Carrillo,karenwang@meyers-owens.com,(998)290-6232x72371,Singapore,True,2023-06-25 09:57:28,Asia Pacific
845,Adams PLC,Christopher Jones,charles95@rose-schwartz.biz,(623)979-0065,United States,False,2022-03-29 12:22:04,North America
846,Weaver-Sherman,Janet Cook,moraleskelly@clayton.biz,9848779541,United Kingdom,True,2021-10-15 09:58:41,Europe
847,"Alexander, Robinson and Coleman",Tyler Baker,jonathanwalker@saunders.com,955.339.8188x9073,United States,True,2023-12-20 08:53:06,North America
848,"Greer, Potter and Evans",John Mcfarland,patricia92@mejia.com,(891)457-9089x458,Singapore,True,2021-08-27 07:15:41,Asia Pacific
849,Cole LLC,Cassandra Vasquez,craigferguson@chan.com,(283)984-8876x3802,Canada,True,2022-10-24 02:00:35,North America
850,Gonzales Inc,Randy Robinson,murphyleslie@barrett.com,(312)439-6121x9051,Australia,True,2021-02-17 15:11:40,Asia Pacific
851,Clark Ltd,Susan Baldwin,rogernelson@barton.com,001-288-861-8207,United States,True,2022-07-14 13:23:26,North America
852,"Norris, Callahan and Bishop",Benjamin Duncan,ymartinez@wallace.com,(490)810-7923x7298,Japan,True,2021-02-27 08:33:57,Asia Pacific
853,Martin-Taylor,Jeremy Mosley,cwilliams@gonzalez-wise.org,+1-993-234-8649,United States,True,2020-09-30 20:52:45,North America
854,Li Inc,Martin Fitzpatrick,davisgregory@ramsey.com,850.567.5789,Spain,True,2023-12-18 10:56:01,Europe
855,"Bell, Campbell and Ryan",Deborah Graves,wyang@cowan.com,455.570.7731,United States,True,2020-10-15 02:07:24,North America
856,Werner-Carter,Laura Robertson,timothy81@smith-james.biz,455-350-5705,United States,True,2022-02-06 04:17:08,North America
857,"Adams, Hodge and Duke",Katherine Graham,gnixon@ward-collins.com,579.393.8444x04588,United States,True,2020-06-24 09:56:52,North America
858,"Ochoa, Taylor and Brady",Priscilla Floyd,pbautista@perez-haynes.biz,741-247-0123,Canada,True,2019-08-28 12:47:26,North America
859,Sellers-Riddle,April Finley,rsmith@holland.com,368.271.5689,Australia,True,2019-06-16 03:04:00,Asia Pacific
860,"Martinez, Cline and Wright",Karen Bradley,anneanderson@taylor.com,001-677-697-8023,United States,True,2020-11-15 23:25:22,North America
861,"Morris, Wright and Bridges",Heather Maldonado,carlsonjason@guerrero.com,(868)644-6794x036,Brazil,True,2023-11-09 12:29:09,Latin America
862,Burns-Ray,Mark Benjamin,hthompson@harmon.com,9165329573,Canada,True,2021-09-25 11:53:41,North America
863,Burton-Brooks,Joseph Woodward,natasha12@jimenez.biz,959-575-7292,Canada,True,2023-06-08 04:12:51,North America
864,Schultz Inc,Joe Miranda,regina49@johnson-johnson.com,786-783-0291,United Kingdom,True,2022-04-27 09:18:24,Europe
865,Robertson-Ramirez,Cassandra Williams,jjohnson@williams-bennett.org,001-742-633-2416x518,United Kingdom,False,2021-02-21 23:28:53,Europe
866,Gibson-Freeman,Connor Dominguez,ericsmith@davis.com,+1-639-866-0734,Australia,False,2022-06-09 08:02:02,Asia Pacific
867,"Smith, Schroeder and Oconnor",Lydia Howard,amarshall@alexander.com,346.821.5958x4174,United States,True,2022-07-25 19:25:05,North America
868,"Stanton, Reid and Terry",Mark Moss,thomas42@douglas-diaz.org,370-850-2218,United States,True,2023-10-25 06:39:57,North America
869,Flynn Group,Corey Cortez,woodskaitlyn@gonzalez.com,001-881-241-3447,Mexico,True,2021-10-17 01:58:05,North America
870,Donaldson and Sons,Katherine Brown,donnapaul@powell.com,001-894-683-7740x292,South Korea,True,2021-02-16 21:57:52,Asia Pacific
871,Adams-Clayton,Elizabeth Ferguson,jack45@dickson.org,+1-533-802-6509x96218,United Kingdom,True,2023-06-21 23:57:01,Europe
872,Kelley-Anderson,Joann Forbes,kathleen25@brooks-thomas.com,(877)519-6666x1025,United States,True,2023-03-08 22:11:57,North America
873,Kramer-Shannon,Anthony French,ywelch@petty.com,320-522-2349x980,Germany,True,2023-03-09 06:01:57,Europe
874,Williams Ltd,Bruce Roman,conleyjohn@morris-armstrong.info,001-376-783-6759x0177,United Kingdom,True,2021-11-15 07:10:17,Europe
875,Smith-Noble,Judy Gregory,jacob96@haney-chavez.com,(444)561-4409,United States,True,2023-01-03 06:43:22,North America
876,Alexander Inc,Brittany Riley,rwilson@mack.com,451.874.6564,United States,True,2022-07-23 20:27:01,North America
877,Harris-Barker,Amanda Thomas,matthew78@alvarado-barnett.com,3187637263,Japan,True,2022-03-10 22:17:11,Asia Pacific
878,Khan LLC,Kaitlin Hardin,bryan56@johnson.info,001-669-255-9227x7641,Germany,True,2020-12-08 13:12:21,Europe
879,Baxter LLC,Michael Anderson,martinezjennifer@marks.info,5386502551,United States,True,2022-08-09 18:36:36,North America
880,Pena LLC,Anthony Parker,ftran@white.net,001-944-586-7228x83904,United States,True,2020-04-11 04:21:19,North America
881,Watson Ltd,Joy Jackson,donaldbecker@gonzalez.com,614.554.6157,United States,True,2021-08-11 22:11:38,North America
882,Williams Ltd,Sabrina Rodriguez,annaschmidt@mcbride.net,(951)714-9788,France,True,2023-10-29 17:01:23,Europe
883,Barber-Fischer,Robert Walker PhD,heatherosborn@brooks.com,512.904.0954,United States,True,2020-12-18 19:36:47,North America
884,Rios-Padilla,Robert Hendrix,meganpotter@fernandez.biz,966.518.3085x8001,United States,True,2019-04-03 11:06:19,North America
885,Lewis Inc,Erika Daugherty,joshuahaley@phillips-santana.biz,543-891-5114,Brazil,True,2019-12-05 22:25:00,Latin America
886,Wheeler PLC,Brenda Copeland,imcdonald@hurley.net,886.721.0781x8710,United States,True,2023-12-05 16:25:00,North America
887,"Wallace, Smith and Cooper",Pamela Watkins,jason99@brown.com,(342)757-0680x26933,Germany,True,2022-12-08 12:23:16,Europe
888,Mcneil Group,Bryan Thomas,timothymartin@myers.biz,823-706-0023x028,United States,True,2021-09-13 01:11:58,North America
889,"Anderson, Jones and Reyes",Michael Tran,pvargas@jones-richmond.com,+1-850-952-2411x4206,United States,True,2023-09-23 12:15:00,North America
890,"Shaffer, Garcia and Richardson",Timothy Williams,patriciamartinez@willis.com,2153145992,United States,False,2023-06-05 06:22:52,North America
891,Taylor-Ayala,Ryan Salazar,kathleen01@collins.info,(563)438-2222x4005,Japan,True,2021-11-23 09:39:51,Asia Pacific
892,May Ltd,Alexis Tucker,donnaevans@weaver.info,(220)356-2019,Mexico,True,2022-08-07 22:59:44,North America
893,Jones PLC,Christopher Davis,chadwerner@peterson.biz,534-584-3391,India,True,2023-10-03 05:08:29,South Asia
894,Bishop and Sons,Stacie Butler,daniel76@jackson.info,+1-825-628-6132x3945,United Kingdom,True,2022-07-14 02:31:40,Europe
895,Bell-Lewis,Patricia Schwartz,jeffrey11@morrison.info,623-842-8644x97602,France,True,2020-10-14 02:14:46,Europe
896,"Hernandez, Jenkins and Parks",Mark Mills,ofisher@grimes.com,(734)420-9536x77349,United States,True,2023-11-11 17:36:02,North America
897,Miller Inc,Todd Bishop,danielle56@huff.com,+1-373-656-1526x655,United States,True,2022-03-18 10:12:45,North America
898,Goodwin PLC,Christopher Porter,fsanchez@garza.com,962.753.8096x6414,Spain,True,2021-11-15 21:04:54,Europe
899,"Cruz, Richmond and Edwards",Lori Patton,osbornmargaret@castro-monroe.biz,836.895.2474,United States,True,2021-08-14 19:10:10,North America
900,Wright Ltd,Aaron Young,gwilliams@massey.com,001-453-653-8962x9853,United States,True,2019-12-02 04:09:23,North America
901,Wright PLC,Joseph Davis,levyjohn@chambers.biz,367.492.4157,United States,True,2020-07-07 18:51:21,North America
902,"Griffith, Mitchell and Pugh",Philip Fernandez,reedkristin@berry-mills.biz,+1-876-538-3543x4685,United States,True,2023-06-27 21:12:43,North America
903,Abbott Ltd,Randy Hopkins,bcaldwell@bradley.com,+1-390-861-6824x97939,United States,True,2019-12-14 18:40:44,North America
904,Harris-Lawson,Cory Hogan,carterrobert@daniel.com,953-381-1683,Australia,True,2021-04-13 14:52:25,Asia Pacific
905,Adkins LLC,Tracy Wells,michael34@bowers-nguyen.com,9304737260,United Kingdom,True,2022-12-29 15:45:12,Europe
906,"Brown, Hurst and Blevins",Michael Williams,jasontownsend@wong.com,001-501-348-9678x08264,Spain,True,2019-07-25 23:49:00,Europe
907,Cruz-Allen,Dominique Hamilton,vgates@jensen-singh.com,(414)763-9476,India,False,2023-08-19 08:14:23,South Asia
908,"Wheeler, Rice and Levine",Robert Chang,maria11@sullivan.biz,+1-942-492-6456x3391,United States,True,2020-05-31 03:41:09,North America
909,Peck-Anderson,Patrick Buckley,josephzimmerman@rogers-kim.com,001-899-840-3694x8112,United States,True,2021-09-23 14:55:34,North America
910,"Fisher, Payne and Thompson",Richard Washington,susanmorris@lopez.net,001-549-771-9670x683,United Kingdom,True,2021-05-01 11:06:23,Europe
911,Best-Townsend,Steven Griffith,katherine82@montgomery-jones.com,291.301.6125,Australia,True,2020-01-28 22:39:27,Asia Pacific
912,Matthews Inc,Erika Gonzalez,dawsonrobin@sullivan.net,(539)994-9013x3344,United States,True,2019-05-29 02:27:35,North America
913,Lewis-Livingston,Erika Maxwell,randy61@olsen.org,+1-367-834-8140x98410,Germany,False,2023-01-25 22:31:15,Europe
914,Hunter-Fuller,Brent Rojas,nguyenjeffrey@sanchez.com,393.201.4811x6049,United Kingdom,True,2023-12-19 13:34:39,Europe
915,"Wang, Henderson and Morales",Jaime Walker,simpsonmartha@sanchez.info,3428028866,Australia,True,2020-12-13 16:14:15,Asia Pacific
916,"Herrera, Jensen and Ramirez",John Zamora,dustinphillips@mathews.info,+1-301-599-0342,United Kingdom,True,2022-06-16 18:47:58,Europe
917,Miller-Mccall,Timothy Gibson,khawkins@gutierrez.org,885-248-4203x531,United States,True,2023-10-01 05:35:16,North America
918,Herrera Group,Chad Cortez,yburton@green.com,001-779-917-9138x601,South Korea,True,2023-06-12 03:20:50,Asia Pacific
919,"Walters, Davenport and Becker",Vanessa Harris,pwood@fernandez-jones.com,217-413-2194,Brazil,True,2021-10-10 06:05:53,Latin America
920,Collins Group,Michael Brown,michelle38@anderson.net,670-728-8141x1287,United States,True,2021-11-25 18:00:14,North America
921,"Ashley, Allen and Sanchez",Samuel Ellis,gnichols@perez.net,(971)893-6785,Mexico,True,2021-12-13 16:03:15,North America
922,Wilson-Salazar,Greg Tanner,stevenandrews@stevens.info,863-391-3810x7491,Canada,True,2023-06-28 15:10:14,North America
923,Parker Ltd,Rachel Little,kbrown@castro.com,001-342-532-1540,Spain,True,2023-11-29 14:43:56,Europe
924,"Yang, Wilson and Zimmerman",Carolyn Cordova,thomas21@gomez.com,853-350-6962,Brazil,True,2020-05-31 21:25:33,Latin America
925,"Smith, Crawford and Reed",Angelica Vincent,reevestravis@duran.info,(684)955-2527x41025,United Kingdom,True,2021-12-27 07:36:10,Europe
926,"Logan, Le and Jackson",Zachary Vargas PhD,amanda45@hudson.biz,001-617-598-9948x8566,United States,True,2023-01-14 18:22:00,North America
927,Brady LLC,Nicholas Fitzgerald,katiebaird@edwards.com,8055195675,United States,True,2023-09-18 07:28:14,North America
928,"Tanner, Wise and Johnson",Garrett Riley,hamptonchad@moreno.com,(458)742-2717x266,Australia,True,2023-10-24 17:20:25,Asia Pacific
929,Nelson-Brown,Leslie Hernandez,johnguzman@houston.info,(550)246-0700x1441,Germany,True,2023-10-24 15:47:50,Europe
930,"Proctor, Burton and Crawford",Abigail Baird,riveraclinton@berry-rush.biz,(286)624-0871x0066,United States,True,2021-03-18 19:44:03,North America
931,"Ward, Porter and Bradley",John Mack,ejames@boone.com,001-717-428-2076x23811,United States,True,2022-12-26 18:44:42,North America
932,Moore-Ayala,Joseph Mendoza,michael64@davis-green.com,(632)282-2282,India,True,2022-03-20 09:48:04,South Asia
933,"Craig, Wilson and Yang",Samantha Chavez,michaelholland@morgan.net,+1-647-252-8359,Singapore,True,2019-09-29 16:26:34,Asia Pacific
934,Williams Inc,Justin Smith,andrew90@brown.net,5417084791,Canada,True,2022-04-08 12:38:12,North America
935,Williams LLC,Tiffany Anderson,smithpaul@marsh.org,413-450-5357,United States,True,2023-05-16 12:39:09,North America
936,Mora-White,Matthew Davis,michele23@oliver.com,001-589-220-6415x78097,United States,True,2020-08-08 06:12:10,North America
937,Tran Ltd,Eric Warner,wigginsrita@brooks.com,(780)510-4194,United States,True,2023-07-09 09:22:17,North America
938,"Rios, Walker and Wright",Nicole Johnson,lisawallace@williams.com,619-452-8144x7867,Italy,True,2022-03-14 01:58:33,Europe
939,"Flores, Mckenzie and Duncan",Raymond Sawyer,savannah15@white.info,+1-802-518-8930,United States,True,2023-03-16 03:15:38,North America
940,Shaw Inc,Richard Wood,carrieosborn@pace-mcfarland.net,001-957-680-3789x12139,Australia,True,2019-07-01 05:29:40,Asia Pacific
941,Walker PLC,Mark Dalton,hbowers@spencer.com,769.990.5585,United States,True,2021-11-13 23:03:41,North America
942,Finley Inc,Steven Cook,zlopez@howard.org,(899)240-8429x069,Australia,True,2022-12-11 17:39:49,Asia Pacific
943,Cline-Ayala,Jeffery Nelson,abbottchristopher@flores.net,001-845-728-9860x610,Germany,True,2021-02-22 22:15:22,Europe
944,Murphy-Tran,Kimberly Norton,psherman@campbell.info,(873)337-4570x16527,India,True,2023-06-22 05:30:06,South Asia
945,Wood LLC,Angela Gilmore,kellysims@graham-miller.com,768.514.9802,United States,True,2023-02-26 22:52:58,North America
946,"Mueller, Stevenson and Sanchez",Amy Dougherty,jgarcia@lynch-torres.com,+1-608-643-7699x2964,United States,True,2020-01-13 16:41:38,North America
947,Vargas-Snyder,Stacy Rodriguez,rosebobby@parker.org,572.650.8423x242,United States,True,2022-10-24 13:24:02,North America
948,Oconnor PLC,Manuel Diaz,daniellestevenson@johnson.com,300.741.7241x55369,Spain,True,2022-09-06 23:43:11,Europe
949,Hernandez Group,Justin Jones,colongabrielle@rodgers-warren.com,+1-955-874-9062,Netherlands,True,2021-03-27 10:11:06,Europe
950,Hall LLC,Christine Zavala,erin03@bryant.com,5244257033,Australia,True,2023-04-15 18:25:48,Asia Pacific
951,"Franco, Wiley and Tapia",Brian Mendoza,charles37@duncan.com,+1-859-545-2315x828,Germany,True,2023-01-30 01:36:25,Europe
952,Blake Group,Lauren Haley,weeksjamie@wilson.com,3409296629,France,True,2022-11-05 02:47:32,Europe
953,"Acosta, Garcia and Moreno",Patrick Perez,valerieserrano@lowery-morales.com,(617)342-9220,United States,True,2023-12-20 10:32:36,North America
954,Barnes Inc,Derek Frazier,carolhowell@macias-henderson.org,(278)821-5392x66937,Italy,True,2022-03-18 05:27:47,Europe
955,Dawson Inc,Arthur Reed,jamie46@smith.com,225.603.1392,United Kingdom,False,2023-04-01 13:08:14,Europe
956,Morse PLC,Mr. Bryan Mckinney,aking@schwartz.com,+1-250-322-0619,United Kingdom,False,2022-12-30 18:11:01,Europe
957,Haynes-Watson,Kim Carter,chadwilson@barrera.com,001-933-335-9379,Canada,True,2023-12-13 15:04:40,North America
958,"Miller, Davis and Anderson",Rebecca Dougherty,amandajackson@scott.biz,+1-400-700-2956x162,United States,True,2023-07-19 20:53:06,North America
959,Jones-Bradley,Teresa Jones,amanda49@rodriguez-wilson.com,(447)518-5594x0799,United States,True,2021-01-19 21:51:31,North America
960,Bates-Anderson,Judith Miller,peterstyler@holmes.info,9453323167,Japan,True,2023-01-22 23:53:03,Asia Pacific
961,Green-Edwards,Donna Frye,orodriguez@whitaker.com,556-347-4370x1945,United States,True,2020-09-01 06:27:19,North America
962,Haynes-Moss,Donald Terry,allenchristina@rodgers-ramos.com,477-966-6505,Germany,True,2021-06-03 07:55:49,Europe
963,Chavez-Hall,Shaun Meyer DDS,kaylahardy@carroll.com,+1-861-320-9281x5780,United States,True,2021-01-21 18:34:52,North America
964,Taylor PLC,Wayne Weaver,sandra57@valenzuela.biz,001-890-922-3116x7870,United Kingdom,True,2023-09-14 19:04:35,Europe
965,Moore and Sons,Gregory Wallace,shernandez@brown.info,+1-463-353-2237x1859,United States,True,2023-01-05 15:33:31,North America
966,Owens-Russell,Dorothy Brown,savagechad@guzman.net,(368)348-5637,United Kingdom,True,2023-11-28 21:45:27,Europe
967,"Howard, Townsend and Hayes",Crystal Meza,douglasbrandt@rodriguez.biz,429-543-0003x7539,Japan,True,2023-05-15 06:33:12,Asia Pacific
968,Baker-Wilson,Jennifer Cooper,montgomerygeoffrey@wood-thomas.com,001-513-424-6598x669,United States,True,2022-01-06 08:12:00,North America
969,Aguirre LLC,Erin Watkins,adamsmith@cervantes.com,584.417.8376x5915,Australia,True,2023-09-02 12:38:59,Asia Pacific
970,"Terry, Williams and Huff",Sarah Wallace,kathleenjohnson@jones.org,8116406526,Canada,True,2022-06-09 00:41:55,North America
971,Hernandez-Dawson,Carlos Clarke,ncampbell@cole-adkins.info,(667)735-1272,France,True,2021-12-13 07:44:34,Europe
972,Foster-Williams,David Washington,michael77@gibson.com,(933)675-6569x764,South Korea,True,2020-08-11 23:47:47,Asia Pacific
973,Green-Ewing,Patricia Williams,justinsimon@kidd-macias.com,001-262-624-9451,Japan,True,2023-05-07 21:57:29,Asia Pacific
974,Crane Group,Jesus Jackson,reynoldskevin@stevens.net,(425)206-9296x56851,United States,True,2023-10-15 03:13:53,North America
975,"Adkins, Wright and Murray",Michelle Mitchell,vanessamartinez@gomez.biz,(627)667-2935x09793,United States,True,2021-05-11 02:10:35,North America
976,Martinez Inc,Sara Schwartz,cquinn@ford-morgan.biz,(412)491-4650,United States,False,2019-12-11 02:41:56,North America
977,Anderson Group,Brittany Young,jenniferharris@marquez.com,947.478.0457,Australia,True,2023-06-25 21:37:54,Asia Pacific
978,Parks-Pace,Eugene Martinez,rachel86@schneider-lewis.com,(318)640-7033x982,United States,True,2019-08-29 12:03:24,North America
979,Aguilar LLC,Cody Hart,prodriguez@evans-wall.org,882.933.7209x451,Canada,True,2023-01-13 07:52:15,North America
980,Johnson Inc,Evan Cooper,nwilliams@arnold-moore.biz,(370)463-6328x6301,Australia,True,2023-07-09 06:32:57,Asia Pacific
981,Orr Group,Joshua Martin,cwhite@benson.org,(600)584-8426,United States,True,2021-11-25 00:06:18,North America
982,Davis LLC,Thomas Sullivan,joshuareese@hammond.com,836.979.6082,Brazil,True,2020-11-27 15:55:00,Latin America
983,Williams Group,Mr. Jimmy Flores Jr.,robertmcdonald@anderson.org,001-713-860-5494x6920,United States,True,2023-04-14 05:40:04,North America
984,Jackson PLC,Vanessa Rivera,lowekristin@smith.com,790-213-2495x193,United States,True,2023-04-09 06:07:50,North America
985,Underwood-Foster,Kara Roberts,edwardsrachel@manning.com,+1-201-515-4617x5808,Japan,True,2022-11-27 11:36:21,Asia Pacific
986,Reyes Group,Veronica Berry,coxregina@conway.com,889.804.4104x04315,Canada,True,2023-12-03 22:50:23,North America
987,Gomez and Sons,Keith Meadows,kevin82@martin.net,751.735.3814x83747,France,True,2019-02-16 08:09:42,Europe
988,Ramirez-Stephenson,Michael Dennis,jmoore@harrison.com,903.909.0168x56471,United Kingdom,True,2022-07-01 10:42:44,Europe
989,Mendez PLC,Brenda Pierce,beckdwayne@davis-williams.biz,+1-840-519-0271,United States,True,2023-06-24 09:56:51,North America
990,Holland Group,James Randall,kgray@willis.info,916.811.5866x8611,India,True,2023-12-18 20:14:36,South Asia
991,Andrade-Mendoza,Brandon Brown,sethsmith@potts-knight.com,259.783.3261x705,Brazil,True,2020-02-02 00:37:52,Latin America
992,Ramirez and Sons,Lauren Walker,tannercasey@hanson.biz,+1-735-834-5819,France,True,2023-04-12 17:14:35,Europe
993,Gonzalez-Wilkerson,Diana Johnson,danieldonovan@gonzalez.com,472-885-3533x99824,United States,True,2022-11-08 03:04:35,North America
994,"Wright, Mcknight and Stephens",Jill Powers,carrie70@vance.com,(821)977-5801x5846,Australia,True,2021-01-21 04:28:03,Asia Pacific
995,Mayo Ltd,Jorge Lee,williamhendrix@burns.com,+1-930-830-2853x272,United Kingdom,True,2020-08-03 08:18:35,Europe
996,Castillo-Harrington,Larry Harding,jackiebaker@morgan-nelson.info,(698)834-5150x25285,United States,True,2023-07-25 16:53:51,North America
997,Durham-Shaw,Heather Hernandez,cookanthony@smith.com,930-487-3089,Italy,False,2020-06-21 02:50:52,Europe
998,Nelson-Johnson,Jaclyn Watson,cjames@powers.net,001-607-438-2777x7118,United States,True,2021-06-02 15:09:17,North America
999,"Robinson, Huang and Osborne",Gregory Madden,vrussell@hahn.com,227-486-3090x07121,Singapore,True,2021-08-25 04:11:49,Asia Pacific
1000,Stokes Group,Anita Luna,tracyadams@sellers-miller.com,001-942-334-4730x577,United Kingdom,True,2023-03-01 15:53:15,Europe
